Sebastian Baez,Baez vs Medjedovic, Mon 7:40AM,1.5 Aces
Sebastian Baez,Baez vs Medjedovic, Mon 7:40AM,1.5 Double faults
Sebastian Baez,Baez vs Medjedovic, Mon 7:40AM,44.85 Fantasy points
Sebastian Baez,Baez vs Medjedovic, Mon 7:40AM,12.5 Games won
Sebastian Baez,Baez vs Medjedovic, Mon 7:40AM,12.0 Games lost
Marie Bouzkova,Bouzkova vs Cristian, Mon 7:45AM,2.0 Aces
Marie Bouzkova,Bouzkova vs Cristian, Mon 7:45AM,2.0 Double faults
Marie Bouzkova,Bouzkova vs Cristian, Mon 7:45AM,50.55 Fantasy points
Marie Bouzkova,Bouzkova vs Cristian, Mon 7:45AM,7.0 Games lost
Alize Cornet,Cornet vs Havlickova, Mon 9:00AM,2.0 Aces
Alize Cornet,Cornet vs Havlickova, Mon 9:00AM,5.0 Double faults
Alize Cornet,Cornet vs Havlickova, Mon 9:00AM,47.85 Fantasy points
Alize Cornet,Cornet vs Havlickova, Mon 9:00AM,8.0 Games lost
Roberto Carballes Baena,Pella vs Carballes …, Mon 9:00AM,1.5 Aces
Roberto Carballes Baena,Pella vs Carballes …, Mon 9:00AM,2.0 Double faults
Roberto Carballes Baena,Pella vs Carballes …, Mon 9:00AM,44.45 Fantasy points
Roberto Carballes Baena,Pella vs Carballes …, Mon 9:00AM,12.0 Games lost
Belinda Bencic,Bencic vs Potapova, Mon 12:00PM,3.0 Aces
Belinda Bencic,Bencic vs Potapova, Mon 12:00PM,5.0 Double faults
Belinda Bencic,Bencic vs Potapova, Mon 12:00PM,42.55 Fantasy points
Belinda Bencic,Bencic vs Potapova, Mon 12:00PM,12.5 Games won
Belinda Bencic,Bencic vs Potapova, Mon 12:00PM,12.0 Games lost
Liudmila Samsonova,Collins vs Samsonova, Mon 12:00PM,6.5 Aces
Liudmila Samsonova,Collins vs Samsonova, Mon 12:00PM,5.0 Double faults
Liudmila Samsonova,Collins vs Samsonova, Mon 12:00PM,43.85 Fantasy points
Liudmila Samsonova,Collins vs Samsonova, Mon 12:00PM,12.0 Games lost
Emil Ruusuvuori,Lestienne vs Ruusuv…, Mon 12:00PM,5.5 Aces
Emil Ruusuvuori,Lestienne vs Ruusuv…, Mon 12:00PM,2.5 Double faults
Emil Ruusuvuori,Lestienne vs Ruusuv…, Mon 12:00PM,0.5 Sets lost
Emil Ruusuvuori,Lestienne vs Ruusuv…, Mon 12:00PM,48.25 Fantasy points
Emil Ruusuvuori,Lestienne vs Ruusuv…, Mon 12:00PM,12.5 Games won
Emil Ruusuvuori,Lestienne vs Ruusuv…, Mon 12:00PM,10.0 Games lost
John Isner,Isner vs Hijikata, Mon 10:20PM,18.5 Aces
John Isner,Isner vs Hijikata, Mon 10:20PM,2.5 Double faults
John Isner,Isner vs Hijikata, Mon 10:20PM,49.85 Fantasy points
John Isner,Isner vs Hijikata, Mon 10:20PM,13.0 Games lost
Gabriel Diallo,Diallo vs Brouwer, Mon 9:00PM,8.5 Aces
Gabriel Diallo,Diallo vs Brouwer, Mon 9:00PM,4.0 Double faults
Gabriel Diallo,Diallo vs Brouwer, Mon 9:00PM,44.55 Fantasy points
Gabriel Diallo,Diallo vs Brouwer, Mon 9:00PM,12.5 Games won
Gabriel Diallo,Diallo vs Brouwer, Mon 9:00PM,12.5 Games lost
Nicolas Jarry,Jarry vs Pacheco Me…, Tue 1:00PM,9.5 Aces
Nicolas Jarry,Jarry vs Pacheco Me…, Tue 1:00PM,1.5 Double faults
Nicolas Jarry,Jarry vs Pacheco Me…, Tue 1:00PM,51.25 Fantasy points
Nicolas Jarry,Jarry vs Pacheco Me…, Tue 1:00PM,7.0 Games lost
Cristian Garin,Gojo vs Garin, Tue 1:00PM,3.5 Aces
Cristian Garin,Gojo vs Garin, Tue 1:00PM,2.5 Double faults
Cristian Garin,Gojo vs Garin, Tue 1:00PM,42.65 Fantasy points
Cristian Garin,Gojo vs Garin, Tue 1:00PM,12.5 Games won
Cristian Garin,Gojo vs Garin, Tue 1:00PM,12.5 Games lost
Alejandro Tabilo,Tabilo vs Meligeni …, Tue 12:00AM,7.0 Aces
Alejandro Tabilo,Tabilo vs Meligeni …, Tue 12:00AM,3.5 Double faults
Alejandro Tabilo,Tabilo vs Meligeni …, Tue 12:00AM,0.5 Sets lost
Alejandro Tabilo,Tabilo vs Meligeni …, Tue 12:00AM,45.35 Fantasy points
Alejandro Tabilo,Tabilo vs Meligeni …, Tue 12:00AM,12.5 Games won
Alejandro Tabilo,Tabilo vs Meligeni …, Tue 12:00AM,11.5 Games lost
Dominik Koepfer,Koepfer vs Barrios …, Tue 1:00PM,5.5 Aces
Dominik Koepfer,Koepfer vs Barrios …, Tue 1:00PM,2.5 Double faults
Dominik Koepfer,Koepfer vs Barrios …, Tue 1:00PM,0.5 Sets lost
Dominik Koepfer,Koepfer vs Barrios …, Tue 1:00PM,45.65 Fantasy points
Dominik Koepfer,Koepfer vs Barrios …, Tue 1:00PM,12.5 Games won
Dominik Koepfer,Koepfer vs Barrios …, Tue 1:00PM,11.5 Games lost
James Duckworth,Virtanen vs Duckwor…, Tue 1:00PM,7.0 Aces
James Duckworth,Virtanen vs Duckwor…, Tue 1:00PM,2.5 Double faults
James Duckworth,Virtanen vs Duckwor…, Tue 1:00PM,45.85 Fantasy points
James Duckworth,Virtanen vs Duckwor…, Tue 1:00PM,13.0 Games won
James Duckworth,Virtanen vs Duckwor…, Tue 1:00PM,12.5 Games lost
Bianca Andreescu,Kostyuk vs Andreescu, Mon 1:15PM,1.5 Aces
Bianca Andreescu,Kostyuk vs Andreescu, Mon 1:15PM,3.5 Double faults
Bianca Andreescu,Kostyuk vs Andreescu, Mon 1:15PM,42.95 Fantasy points
Bianca Andreescu,Kostyuk vs Andreescu, Mon 1:15PM,12.0 Games lost
Maxime Cressy,Cressy vs Shevchenko, Mon 1:15PM,12.5 Aces
Maxime Cressy,Cressy vs Shevchenko, Mon 1:15PM,9.5 Double faults
Maxime Cressy,Cressy vs Shevchenko, Mon 1:15PM,42.85 Fantasy points
Maxime Cressy,Cressy vs Shevchenko, Mon 1:15PM,12.5 Games won
Maxime Cressy,Cressy vs Shevchenko, Mon 1:15PM,12.0 Games lost
Yibing Wu,Wu vs Watanuki, Mon 1:20PM,4.5 Aces
Yibing Wu,Wu vs Watanuki, Mon 1:20PM,2.0 Double faults
Yibing Wu,Wu vs Watanuki, Mon 1:20PM,45.95 Fantasy points
Yibing Wu,Wu vs Watanuki, Mon 1:20PM,12.5 Games won
Yibing Wu,Wu vs Watanuki, Mon 1:20PM,12.0 Games lost
Marcos Giron,Giron vs Albot, Mon 3:55PM,6.0 Aces
Marcos Giron,Giron vs Albot, Mon 3:55PM,1.5 Double faults
Marcos Giron,Giron vs Albot, Mon 3:55PM,47.25 Fantasy points
Marcos Giron,Giron vs Albot, Mon 3:55PM,12.5 Games won
Marcos Giron,Giron vs Albot, Mon 3:55PM,11.5 Games lost
Liam Broady,Moutet vs Broady, Mon 4:00PM,2.5 Aces
Liam Broady,Moutet vs Broady, Mon 4:00PM,4.0 Double faults
Liam Broady,Moutet vs Broady, Mon 4:00PM,45.55 Fantasy points
Liam Broady,Moutet vs Broady, Mon 4:00PM,12.5 Games won
Liam Broady,Moutet vs Broady, Mon 4:00PM,12.0 Games lost
Mackenzie McDonald,McDonald vs Schwart…, Mon 4:00PM,6.5 Aces
Mackenzie McDonald,McDonald vs Schwart…, Mon 4:00PM,2.5 Double faults
Mackenzie McDonald,McDonald vs Schwart…, Mon 4:00PM,46.35 Fantasy points
Mackenzie McDonald,McDonald vs Schwart…, Mon 4:00PM,12.5 Games won
Mackenzie McDonald,McDonald vs Schwart…, Mon 4:00PM,11.5 Games lost
Daria Kasatkina,Mertens vs Kasatkina, Mon 5:15PM,1.0 Aces
Daria Kasatkina,Mertens vs Kasatkina, Mon 5:15PM,4.0 Double faults
Daria Kasatkina,Mertens vs Kasatkina, Mon 5:15PM,43.25 Fantasy points
Daria Kasatkina,Mertens vs Kasatkina, Mon 5:15PM,11.5 Games lost
Victoria Azarenka,Azarenka vs Svitoli…, Mon 7:00PM,2.0 Aces
Victoria Azarenka,Azarenka vs Svitoli…, Mon 7:00PM,4.0 Double faults
Victoria Azarenka,Azarenka vs Svitoli…, Mon 7:00PM,39.55 Fantasy points
Victoria Azarenka,Azarenka vs Svitoli…, Mon 7:00PM,12.0 Games lost
Bryce Harper,PHI @ MIA, Mon 6:40PM,7.5 Fantasy Points
Christian Yelich,MIL @ WSH, Mon 7:05PM,7.5 Fantasy Points
Christian Yelich,MIL @ WSH, Mon 7:05PM,1.5 Total Bases
Christian Yelich,MIL @ WSH, Mon 7:05PM,0.5 Batter Walks
Corbin Burnes,MIL @ WSH, Mon 7:05PM,6.0 Strikeouts
Corbin Burnes,MIL @ WSH, Mon 7:05PM,2.0 Earned Runs Allowed
Corbin Burnes,MIL @ WSH, Mon 7:05PM,5.0 Hits Allowed
Corbin Burnes,MIL @ WSH, Mon 7:05PM,1.5 Walks Allowed
Corbin Burnes,MIL @ WSH, Mon 7:05PM,0.5 Pitcher Wins
Joey Wiemer,MIL @ WSH, Mon 7:05PM,0.5 Total Bases
Carlos Santana,MIL @ WSH, Mon 7:05PM,0.5 Singles
Victor Caratini,MIL @ WSH, Mon 7:05PM,0.5 Singles
Willy Adames,MIL @ WSH, Mon 7:05PM,0.5 Singles
Andruw Monasterio,MIL @ WSH, Mon 7:05PM,0.5 Singles
Brice Turang,MIL @ WSH, Mon 7:05PM,0.5 Singles
Sal Frelick,MIL @ WSH, Mon 7:05PM,0.5 Batter Strikeouts
Jake Irvin,WSH vs MIL, Mon 7:05PM,5.0 Strikeouts
Jake Irvin,WSH vs MIL, Mon 7:05PM,2.5 Earned Runs Allowed
Jake Irvin,WSH vs MIL, Mon 7:05PM,5.5 Hits Allowed
Jake Irvin,WSH vs MIL, Mon 7:05PM,2.0 Walks Allowed
Lane Thomas,WSH vs MIL, Mon 7:05PM,6.5 Fantasy Points
Lane Thomas,WSH vs MIL, Mon 7:05PM,0.5 Singles
Alex Call,WSH vs MIL, Mon 7:05PM,0.5 Total Bases
Corey Dickerson,WSH vs MIL, Mon 7:05PM,0.5 Singles
Keibert Ruiz,WSH vs MIL, Mon 7:05PM,0.5 Singles
Keibert Ruiz,WSH vs MIL, Mon 7:05PM,0.5 Batter Strikeouts
CJ Abrams,WSH vs MIL, Mon 7:05PM,0.5 Singles
Joey Meneses,WSH vs MIL, Mon 7:05PM,0.5 Singles
Aaron Judge,NYY vs TB, Mon 7:05PM,8.5 Fantasy Points
Kyle Gibson,BAL @ TOR, Mon 7:07PM,5.0 Strikeouts
Kyle Gibson,BAL @ TOR, Mon 7:07PM,3.0 Earned Runs Allowed
Kyle Gibson,BAL @ TOR, Mon 7:07PM,6.0 Hits Allowed
Kyle Gibson,BAL @ TOR, Mon 7:07PM,2.0 Walks Allowed
Adley Rutschman,BAL @ TOR, Mon 7:07PM,7.5 Fantasy Points
Chris Bassitt,TOR vs BAL, Mon 7:07PM,5.5 Strikeouts
Chris Bassitt,TOR vs BAL, Mon 7:07PM,2.5 Earned Runs Allowed
Chris Bassitt,TOR vs BAL, Mon 7:07PM,5.5 Hits Allowed
Chris Bassitt,TOR vs BAL, Mon 7:07PM,1.5 Walks Allowed
Vladimir Guerrero Jr.,TOR vs BAL, Mon 7:07PM,8.5 Fantasy Points
Vladimir Guerrero Jr.,TOR vs BAL, Mon 7:07PM,0.5 Batter Strikeouts
Bo Bichette,TOR vs BAL, Mon 7:07PM,1.5 Total Bases
George Springer,TOR vs BAL, Mon 7:07PM,0.5 Singles
Danny Jansen,TOR vs BAL, Mon 7:07PM,0.5 Batter Strikeouts
Brandon Belt,TOR vs BAL, Mon 7:07PM,0.5 Batter Walks
Griffin Canning,LAA @ ATL, Mon 7:20PM,5.5 Strikeouts
Griffin Canning,LAA @ ATL, Mon 7:20PM,3.0 Earned Runs Allowed
Griffin Canning,LAA @ ATL, Mon 7:20PM,2.0 Walks Allowed
Shohei Ohtani,LAA @ ATL, Mon 7:20PM,11.5 Fantasy Points
Shohei Ohtani,LAA @ ATL, Mon 7:20PM,0.5 Batter Walks
Luis Rengifo,LAA @ ATL, Mon 7:20PM,0.5 Singles
Mickey Moniak,LAA @ ATL, Mon 7:20PM,1.5 Batter Strikeouts
Charlie Morton,ATL vs LAA, Mon 7:20PM,6.5 Strikeouts
Charlie Morton,ATL vs LAA, Mon 7:20PM,2.5 Earned Runs Allowed
Charlie Morton,ATL vs LAA, Mon 7:20PM,5.0 Hits Allowed
Charlie Morton,ATL vs LAA, Mon 7:20PM,2.0 Walks Allowed
Ronald Acuña Jr.,ATL vs LAA, Mon 7:20PM,12.5 Fantasy Points
Ronald Acuña Jr.,ATL vs LAA, Mon 7:20PM,1.5 Total Bases
Austin Riley,ATL vs LAA, Mon 7:20PM,1.5 Total Bases
Austin Riley,ATL vs LAA, Mon 7:20PM,0.5 Singles
Orlando Arcia,ATL vs LAA, Mon 7:20PM,0.5 Singles
Ozzie Albies,ATL vs LAA, Mon 7:20PM,0.5 Singles
Michael Harris II,ATL vs LAA, Mon 7:20PM,0.5 Singles
Matt Olson,ATL vs LAA, Mon 7:20PM,0.5 Batter Walks
Elly De La Cruz,CIN @ CHC, Mon 8:05PM,8.5 Fantasy Points
Ian Happ,CHC vs CIN, Mon 8:05PM,8.5 Fantasy Points
Noah Syndergaard,CLE @ HOU, Mon 8:10PM,3.0 Earned Runs Allowed
Noah Syndergaard,CLE @ HOU, Mon 8:10PM,5.5 Hits Allowed
Noah Syndergaard,CLE @ HOU, Mon 8:10PM,1.5 Walks Allowed
Josh Bell,CLE @ HOU, Mon 8:10PM,0.5 Singles
José Ramírez,CLE @ HOU, Mon 8:10PM,0.5 Singles
José Ramírez,CLE @ HOU, Mon 8:10PM,0.5 Batter Strikeouts
Josh Naylor,CLE @ HOU, Mon 8:10PM,0.5 Singles
Josh Naylor,CLE @ HOU, Mon 8:10PM,0.5 Batter Strikeouts
Oscar Gonzalez,CLE @ HOU, Mon 8:10PM,0.5 Singles
Andrés Giménez,CLE @ HOU, Mon 8:10PM,0.5 Singles
Steven Kwan,CLE @ HOU, Mon 8:10PM,0.5 Batter Strikeouts
Will Brennan,CLE @ HOU, Mon 8:10PM,0.5 Batter Strikeouts
J.P. France,HOU vs CLE, Mon 8:10PM,4.0 Strikeouts
J.P. France,HOU vs CLE, Mon 8:10PM,2.5 Earned Runs Allowed
J.P. France,HOU vs CLE, Mon 8:10PM,6.0 Hits Allowed
J.P. France,HOU vs CLE, Mon 8:10PM,1.5 Walks Allowed
Yordan Alvarez,HOU vs CLE, Mon 8:10PM,9.5 Fantasy Points
Yordan Alvarez,HOU vs CLE, Mon 8:10PM,1.5 Total Bases
Yordan Alvarez,HOU vs CLE, Mon 8:10PM,0.5 Batter Strikeouts
Yordan Alvarez,HOU vs CLE, Mon 8:10PM,0.5 Batter Walks
Martín Maldonado,HOU vs CLE, Mon 8:10PM,0.5 Total Bases
José Abreu,HOU vs CLE, Mon 8:10PM,0.5 Singles
Alex Bregman,HOU vs CLE, Mon 8:10PM,0.5 Singles
Kyle Tucker,HOU vs CLE, Mon 8:10PM,0.5 Singles
Kyle Tucker,HOU vs CLE, Mon 8:10PM,0.5 Batter Strikeouts
Chas McCormick,HOU vs CLE, Mon 8:10PM,0.5 Singles
Jose Altuve,HOU vs CLE, Mon 8:10PM,0.5 Batter Strikeouts
Seth Lugo,SD @ COL, Mon 8:40PM,5.5 Strikeouts
Seth Lugo,SD @ COL, Mon 8:40PM,3.0 Earned Runs Allowed
Seth Lugo,SD @ COL, Mon 8:40PM,6.0 Hits Allowed
Seth Lugo,SD @ COL, Mon 8:40PM,1.5 Walks Allowed
Fernando Tatis Jr.,SD @ COL, Mon 8:40PM,10.5 Fantasy Points
Fernando Tatis Jr.,SD @ COL, Mon 8:40PM,2.5 Total Bases
Manny Machado,SD @ COL, Mon 8:40PM,2.0 Total Bases
Manny Machado,SD @ COL, Mon 8:40PM,0.5 Batter Strikeouts
Xander Bogaerts,SD @ COL, Mon 8:40PM,1.5 Total Bases
Gary Sánchez,SD @ COL, Mon 8:40PM,1.5 Total Bases
Gary Sánchez,SD @ COL, Mon 8:40PM,0.5 Singles
Jake Cronenworth,SD @ COL, Mon 8:40PM,1.5 Total Bases
Jake Cronenworth,SD @ COL, Mon 8:40PM,0.5 Batter Strikeouts
Juan Soto,SD @ COL, Mon 8:40PM,1.5 Total Bases
Juan Soto,SD @ COL, Mon 8:40PM,0.5 Singles
Luis Campusano,SD @ COL, Mon 8:40PM,1.5 Total Bases
Luis Campusano,SD @ COL, Mon 8:40PM,0.5 Batter Strikeouts
Matthew Batten,SD @ COL, Mon 8:40PM,0.5 Singles
Matthew Batten,SD @ COL, Mon 8:40PM,0.5 Batter Strikeouts
Austin Gomber,COL vs SD, Mon 8:40PM,3.5 Strikeouts
Austin Gomber,COL vs SD, Mon 8:40PM,3.5 Earned Runs Allowed
Austin Gomber,COL vs SD, Mon 8:40PM,6.5 Hits Allowed
Austin Gomber,COL vs SD, Mon 8:40PM,1.5 Walks Allowed
Jurickson Profar,COL vs SD, Mon 8:40PM,8.5 Fantasy Points
Ezequiel Tovar,COL vs SD, Mon 8:40PM,1.5 Total Bases
Ryan McMahon,COL vs SD, Mon 8:40PM,0.5 Singles
Elehuris Montero,COL vs SD, Mon 8:40PM,0.5 Singles
Brenton Doyle,COL vs SD, Mon 8:40PM,0.5 Singles
Harold Castro,COL vs SD, Mon 8:40PM,0.5 Batter Strikeouts
Nick Pivetta,BOS @ SEA, Mon 9:40PM,6.5 Strikeouts
Nick Pivetta,BOS @ SEA, Mon 9:40PM,2.0 Earned Runs Allowed
Nick Pivetta,BOS @ SEA, Mon 9:40PM,4.0 Hits Allowed
Nick Pivetta,BOS @ SEA, Mon 9:40PM,2.0 Walks Allowed
Rafael Devers,BOS @ SEA, Mon 9:40PM,7.5 Fantasy Points
Yu Chang,BOS @ SEA, Mon 9:40PM,0.5 Total Bases
Pablo Reyes,BOS @ SEA, Mon 9:40PM,0.5 Singles
Alex Verdugo,BOS @ SEA, Mon 9:40PM,0.5 Singles
George Kirby,SEA vs BOS, Mon 9:40PM,5.5 Strikeouts
George Kirby,SEA vs BOS, Mon 9:40PM,2.0 Earned Runs Allowed
George Kirby,SEA vs BOS, Mon 9:40PM,5.5 Hits Allowed
Kolten Wong,SEA vs BOS, Mon 9:40PM,0.5 Total Bases
Mike Ford,SEA vs BOS, Mon 9:40PM,0.5 Total Bases
Cade Marlowe,SEA vs BOS, Mon 9:40PM,0.5 Total Bases
Julio Rodríguez,SEA vs BOS, Mon 9:40PM,0.5 Singles
J.P. Crawford,SEA vs BOS, Mon 9:40PM,0.5 Batter Walks
Ryne Nelson,ARI @ SF, Mon 9:45PM,4.0 Strikeouts
Ryne Nelson,ARI @ SF, Mon 9:45PM,2.5 Earned Runs Allowed
Ryne Nelson,ARI @ SF, Mon 9:45PM,5.5 Hits Allowed
Ryne Nelson,ARI @ SF, Mon 9:45PM,1.5 Walks Allowed
Joc Pederson,SF vs ARI, Mon 9:45PM,8.5 Fantasy Points
Joc Pederson,SF vs ARI, Mon 9:45PM,1.5 Total Bases
Michael Conforto,SF vs ARI, Mon 9:45PM,0.5 Singles
Luis Matos,SF vs ARI, Mon 9:45PM,0.5 Singles
Luis Matos,SF vs ARI, Mon 9:45PM,0.5 Batter Strikeouts
Wilmer Flores,SF vs ARI, Mon 9:45PM,0.5 Batter Strikeouts
Brandon Crawford,SF vs ARI, Mon 9:45PM,0.5 Batter Strikeouts
CS:GO s1mple,NAVI @ OG, Mon 6:30AM,16.5 Headshots on Maps 1+2
CS:GO iM,NAVI @ OG, Mon 6:30AM,38.0 Kills on Map 1+2
CS:GO iM,NAVI @ OG, Mon 6:30AM,16.0 Headshots on Maps 1+2
CS:GO jL,NAVI @ OG, Mon 6:30AM,38.0 Kills on Map 1+2
CS:GO jL,NAVI @ OG, Mon 6:30AM,20.5 Headshots on Maps 1+2
CS:GO B1T,NAVI @ OG, Mon 6:30AM,35.5 Kills on Map 1+2
CS:GO B1T,NAVI @ OG, Mon 6:30AM,23.0 Headshots on Maps 1+2
CS:GO Aleksib,NAVI @ OG, Mon 6:30AM,30.0 Kills on Map 1+2
CS:GO Aleksib,NAVI @ OG, Mon 6:30AM,13.0 Headshots on Maps 1+2
CS:GO regali,OG vs NAVI, Mon 6:30AM,38.5 Kills on Map 1+2
CS:GO regali,OG vs NAVI, Mon 6:30AM,14.0 Headshots on Maps 1+2
CS:GO k1to,OG vs NAVI, Mon 6:30AM,34.5 Kills on Map 1+2
CS:GO k1to,OG vs NAVI, Mon 6:30AM,21.5 Headshots on Maps 1+2
CS:GO FASHR,OG vs NAVI, Mon 6:30AM,32.5 Kills on Map 1+2
CS:GO FASHR,OG vs NAVI, Mon 6:30AM,16.0 Headshots on Maps 1+2
CS:GO nexa,OG vs NAVI, Mon 6:30AM,29.5 Kills on Map 1+2
CS:GO nexa,OG vs NAVI, Mon 6:30AM,14.5 Headshots on Maps 1+2
CS:GO F1KU,OG vs NAVI, Mon 6:30AM,33.0 Kills on Map 1+2
CS:GO F1KU,OG vs NAVI, Mon 6:30AM,19.0 Headshots on Maps 1+2
CS:GO Jimpphat,MOUZ @ VIT, Mon 6:30AM,36.0 Kills on Map 1+2
CS:GO xertioN,MOUZ @ VIT, Mon 6:30AM,33.5 Kills on Map 1+2
CS:GO xertioN,MOUZ @ VIT, Mon 6:30AM,17.5 Headshots on Maps 1+2
CS:GO siuhy,MOUZ @ VIT, Mon 6:30AM,31.5 Kills on Map 1+2
CS:GO frozen,MOUZ @ VIT, Mon 6:30AM,38.0 Kills on Map 1+2
CS:GO frozen,MOUZ @ VIT, Mon 6:30AM,18.0 Headshots on Maps 1+2
CS:GO torzsi,MOUZ @ VIT, Mon 6:30AM,9.5 Headshots on Maps 1+2
CS:GO ZywOo,VIT vs MOUZ, Mon 6:30AM,42.5 Kills on Map 1+2
CS:GO ZywOo,VIT vs MOUZ, Mon 6:30AM,17.0 Headshots on Maps 1+2
CS:GO Spinx,VIT vs MOUZ, Mon 6:30AM,38.5 Kills on Map 1+2
CS:GO Spinx,VIT vs MOUZ, Mon 6:30AM,20.0 Headshots on Maps 1+2
CS:GO flameZ,VIT vs MOUZ, Mon 6:30AM,36.0 Kills on Map 1+2
CS:GO flameZ,VIT vs MOUZ, Mon 6:30AM,18.5 Headshots on Maps 1+2
CS:GO Magisk,VIT vs MOUZ, Mon 6:30AM,35.0 Kills on Map 1+2
CS:GO Magisk,VIT vs MOUZ, Mon 6:30AM,17.5 Headshots on Maps 1+2
CS:GO apEX,VIT vs MOUZ, Mon 6:30AM,29.5 Kills on Map 1+2
CS:GO apEX,VIT vs MOUZ, Mon 6:30AM,12.0 Headshots on Maps 1+2
CS:GO m0NESY,G2 @ FAZE, Mon 10:00AM,39.0 Kills on Map 1+2
CS:GO m0NESY,G2 @ FAZE, Mon 10:00AM,15.5 Headshots on Maps 1+2
CS:GO NiKo (G2),G2 @ FAZE, Mon 10:00AM,41.0 Kills on Map 1+2
CS:GO NiKo (G2),G2 @ FAZE, Mon 10:00AM,21.5 Headshots on Maps 1+2
CS:GO huNter-,G2 @ FAZE, Mon 10:00AM,36.5 Kills on Map 1+2
CS:GO huNter-,G2 @ FAZE, Mon 10:00AM,18.5 Headshots on Maps 1+2
CS:GO jks,G2 @ FAZE, Mon 10:00AM,34.0 Kills on Map 1+2
CS:GO jks,G2 @ FAZE, Mon 10:00AM,19.0 Headshots on Maps 1+2
CS:GO HooXi,G2 @ FAZE, Mon 10:00AM,25.5 Kills on Map 1+2
CS:GO HooXi,G2 @ FAZE, Mon 10:00AM,14.0 Headshots on Maps 1+2
CS:GO ropz,FAZE vs G2, Mon 10:00AM,40.0 Kills on Map 1+2
CS:GO broky,FAZE vs G2, Mon 10:00AM,38.5 Kills on Map 1+2
CS:GO broky,FAZE vs G2, Mon 10:00AM,13.0 Headshots on Maps 1+2
CS:GO rain,FAZE vs G2, Mon 10:00AM,34.5 Kills on Map 1+2
CS:GO rain,FAZE vs G2, Mon 10:00AM,19.5 Headshots on Maps 1+2
CS:GO Twistzz,FAZE vs G2, Mon 10:00AM,37.0 Kills on Map 1+2
CS:GO Twistzz,FAZE vs G2, Mon 10:00AM,20.0 Headshots on Maps 1+2
CS:GO karrigan,FAZE vs G2, Mon 10:00AM,27.5 Kills on Map 1+2
CS:GO karrigan,FAZE vs G2, Mon 10:00AM,12.5 Headshots on Maps 1+2
CS:GO device,ASTR @ NIP, Mon 10:00AM,41.0 Kills on Map 1+2
